[DEBUG] 2019-10-08 18-00-26.017 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-10-08 18-00-26.023 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-10-08 18-00-26.026 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-10-08 18-00-26.095 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-10-08 18-00-26.097 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-10-08 18-00-26.233 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-10-08 18-00-26.234 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-10-08 18-00-26.239 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-10-08 18-00-26.466 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-10-08 18-00-26.490 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-10-08 18-00-26.491 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2019-10-08 18-00-26.510 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2019-10-08 18-00-26.536 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@71904469
[DEBUG] 2019-10-08 18-00-26.537 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@71904469
[DEBUG] 2019-10-08 18-00-26.537 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@71904469
[DEBUG] 2019-10-08 18-00-26.537 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@1907874b
[DEBUG] 2019-10-08 18-00-26.538 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@2d9dff65
[DEBUG] 2019-10-08 18-00-26.538 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@34d52ecd
[DEBUG] 2019-10-08 18-00-26.539 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@65bdd558
[DEBUG] 2019-10-08 18-00-26.539 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@65bdd558
[DEBUG] 2019-10-08 18-00-26.539 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@65bdd558
[DEBUG] 2019-10-08 18-00-26.540 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@2af69643
